Unnamed: 0,Project Name,datetime,Power[kWh],Power_ConfInt10[kWh],Power_ConfInt25[kWh],Power_ConfInt75[kWh],Power_ConfInt90[kWh],W.Speed[m/s],W.Speed P10[m/s],W.Speed P25[m/s],W.Speed P75[m/s],W.Speed P90[m/s],W.Direc[deg],pred_date,despacho,time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,pressure_msl,relative_humidity_2m
118,El Dorado,2023-07-06 22:00:00,52727.8,42552.4,47776.4,54000.0,54000.0,11.3,9.7,10.4,12.1,12.7,342.4,pred_20230705,41.39,2023-07-06 22:00:00,21.8,352,47.9,24.1,1007.7,76
119,El Dorado,2023-07-06 23:00:00,52623.2,38184.6,47671.8,54000.0,54000.0,11.0,9.4,10.1,11.9,12.6,342.5,pred_20230705,41.21000000000001,2023-07-06 23:00:00,20.8,350,46.8,24.3,1007.7,73
120,El Dorado,2023-07-07 00:00:00,52831.0,45635.0,48602.4,54000.0,54000.0,11.2,10.0,10.5,12.1,12.6,344.0,pred_20230706,40.37,2023-07-07 00:00:00,20.4,352,44.6,24.6,1007.6,71
121,El Dorado,2023-07-07 01:00:00,52498.2,45302.1,48269.6,54000.0,54000.0,11.0,9.7,10.3,11.8,12.6,344.0,pred_20230706,39.66,2023-07-07 01:00:00,19.5,356,44.3,24.6,1007.6,71
122,El Dorado,2023-07-07 02:00:00,51785.1,39624.6,47556.5,54000.0,54000.0,10.7,9.5,10.0,11.6,12.3,344.8,pred_20230706,40.72,2023-07-07 02:00:00,18.8,357,42.1,24.2,1007.5,74
123,El Dorado,2023-07-07 03:00:00,50202.4,22853.8,44460.2,54000.0,54000.0,10.4,8.9,9.6,11.5,12.0,343.9,pred_20230706,41.48,2023-07-07 03:00:00,18.8,356,41.0,23.6,1007.3,79
124,El Dorado,2023-07-07 04:00:00,49422.8,22853.8,43887.1,53939.4,54000.0,10.3,8.0,9.4,11.4,12.0,343.4,pred_20230706,42.760000000000005,2023-07-07 04:00:00,19.2,352,41.8,23.2,1007.3,81
125,El Dorado,2023-07-07 05:00:00,50031.7,22853.8,43887.1,54000.0,54000.0,10.4,8.0,9.4,11.4,11.9,343.9,pred_20230706,41.9,2023-07-07 05:00:00,18.8,353,41.8,23.0,1007.7,83
126,El Dorado,2023-07-07 06:00:00,50081.9,24405.2,45620.4,54000.0,54000.0,10.5,8.8,9.7,11.4,11.9,343.2,pred_20230706,42.16,2023-07-07 06:00:00,18.5,352,41.0,22.9,1008.4,83
127,El Dorado,2023-07-07 07:00:00,49291.6,29880.2,45063.0,53935.0,54000.0,10.4,9.1,9.6,11.5,12.1,342.8,pred_20230706,42.78,2023-07-07 07:00:00,18.8,355,40.7,23.0,1009.2,82
128,El Dorado,2023-07-07 08:00:00,48830.9,38550.2,44602.3,54000.0,54000.0,10.5,9.2,9.8,11.8,12.2,345.4,pred_20230706,39.72,2023-07-07 08:00:00,20.9,349,49.3,24.4,1009.4,75
129,El Dorado,2023-07-07 09:00:00,48595.3,36739.6,44366.7,54000.0,54000.0,10.7,8.2,9.9,12.4,14.1,349.9,pred_20230706,41.36,2023-07-07 09:00:00,17.5,9,43.2,24.6,1009.8,77
130,El Dorado,2023-07-07 10:00:00,53162.7,45966.6,48934.1,54000.0,54000.0,12.0,10.8,11.3,14.2,15.5,347.2,pred_20230706,41.49000000000001,2023-07-07 10:00:00,20.2,358,46.4,25.5,1009.7,73
131,El Dorado,2023-07-07 11:00:00,53709.0,46513.0,49480.4,54000.0,54000.0,14.9,13.6,14.2,16.4,17.3,345.9,pred_20230706,41.66,2023-07-07 11:00:00,26.2,347,60.5,26.9,1008.6,65
132,El Dorado,2023-07-07 12:00:00,51748.2,44552.1,47519.6,54000.0,54000.0,16.4,15.0,15.6,17.5,18.5,341.1,pred_20230706,42.3,2023-07-07 12:00:00,31.0,338,68.4,27.6,1007.6,62
133,El Dorado,2023-07-07 13:00:00,52876.5,45680.5,48647.9,54000.0,54000.0,17.3,16.1,16.6,18.1,18.6,342.0,pred_20230706,42.16,2023-07-07 13:00:00,31.2,339,74.2,27.9,1006.3,60
134,El Dorado,2023-07-07 14:00:00,53933.0,45507.0,48981.6,54000.0,54000.0,17.0,15.5,16.1,17.9,18.4,342.9,pred_20230706,41.93000000000001,2023-07-07 14:00:00,31.4,342,77.4,28.0,1005.1,61
135,El Dorado,2023-07-07 15:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,16.8,15.3,15.9,17.8,18.7,344.4,pred_20230706,38.44,2023-07-07 15:00:00,29.8,348,74.2,27.0,1004.6,65
136,El Dorado,2023-07-07 16:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,15.9,14.4,15.0,17.2,17.7,344.3,pred_20230706,42.22,2023-07-07 16:00:00,27.4,356,67.7,26.3,1004.3,69
137,El Dorado,2023-07-07 17:00:00,53707.8,45281.8,48756.4,54000.0,54000.0,16.1,14.6,15.2,17.0,17.6,346.0,pred_20230706,42.370000000000005,2023-07-07 17:00:00,26.3,360,64.1,25.2,1004.6,77
138,El Dorado,2023-07-07 18:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,15.4,13.9,14.5,16.2,16.8,343.7,pred_20230706,42.42999999999999,2023-07-07 18:00:00,27.8,357,64.4,24.2,1004.9,81
139,El Dorado,2023-07-07 19:00:00,53682.2,45256.2,48730.9,54000.0,54000.0,15.0,13.5,14.1,15.8,16.4,342.7,pred_20230706,42.66,2023-07-07 19:00:00,25.7,355,60.1,23.9,1005.5,83
140,El Dorado,2023-07-07 20:00:00,52278.4,43852.4,47327.1,54000.0,54000.0,14.0,12.5,13.1,14.9,15.5,343.3,pred_20230706,42.42,2023-07-07 20:00:00,23.4,357,56.2,23.8,1006.0,82
141,El Dorado,2023-07-07 21:00:00,52095.1,43669.1,47143.8,54000.0,54000.0,13.1,11.6,12.2,14.1,14.9,343.4,pred_20230706,42.22,2023-07-07 21:00:00,21.6,356,50.8,24.0,1006.4,81
142,El Dorado,2023-07-07 22:00:00,52710.2,44284.2,47758.9,54000.0,54000.0,12.7,11.1,11.9,13.6,14.2,343.8,pred_20230706,41.15,2023-07-07 22:00:00,21.5,351,47.2,24.5,1006.8,77
143,El Dorado,2023-07-07 23:00:00,52487.0,44061.0,47535.6,54000.0,54000.0,12.5,11.0,11.6,13.6,14.0,343.5,pred_20230706,41.36000000000001,2023-07-07 23:00:00,20.4,352,46.8,24.6,1007.2,74
144,El Dorado,2023-07-08 00:00:00,52382.9,45186.9,48154.3,54000.0,54000.0,11.1,9.8,10.4,11.9,12.8,343.4,pred_20230707,40.66,2023-07-08 00:00:00,19.4,350,44.3,24.8,1007.2,73
145,El Dorado,2023-07-08 01:00:00,50726.4,40938.4,46497.8,54000.0,54000.0,10.6,9.3,9.8,11.6,12.5,342.9,pred_20230707,41.3,2023-07-08 01:00:00,17.7,347,42.1,24.7,1007.4,72
146,El Dorado,2023-07-08 02:00:00,50092.0,31938.4,45863.4,54000.0,54000.0,10.4,8.8,9.6,11.3,11.8,340.7,pred_20230707,39.440000000000005,2023-07-08 02:00:00,16.8,350,38.5,24.6,1007.4,71
147,El Dorado,2023-07-08 03:00:00,48400.2,22853.8,43887.1,53944.4,54000.0,10.1,8.0,9.3,11.0,11.7,340.0,pred_20230707,29.25000000000001,2023-07-08 03:00:00,15.9,354,36.0,24.3,1007.6,73
148,El Dorado,2023-07-08 04:00:00,45585.2,22135.6,41290.4,52754.8,54000.0,9.5,7.8,8.8,10.8,11.7,341.2,pred_20230707,29.1,2023-07-08 04:00:00,16.2,357,34.2,24.0,1007.6,73
149,El Dorado,2023-07-08 05:00:00,42001.4,14065.5,28508.9,47192.9,49338.2,9.1,6.1,8.1,10.5,11.1,339.0,pred_20230707,29.52,2023-07-08 05:00:00,17.0,356,35.3,23.7,1007.9,75
150,El Dorado,2023-07-08 06:00:00,29036.6,6655.4,15235.9,36031.2,46041.8,7.8,4.4,6.4,9.2,10.1,332.4,pred_20230707,2.24,2023-07-08 06:00:00,14.7,349,35.3,23.6,1008.6,77
151,El Dorado,2023-07-08 07:00:00,13398.6,1539.9,6728.8,22580.7,29634.1,5.9,3.7,4.5,7.7,8.3,327.1,pred_20230707,3.34,2023-07-08 07:00:00,10.5,333,31.0,23.0,1009.8,81
152,El Dorado,2023-07-08 08:00:00,5285.4,0.0,1056.8,10045.0,14770.9,4.2,2.4,3.5,5.8,6.9,308.0,pred_20230707,6.12,2023-07-08 08:00:00,7.7,332,22.7,24.1,1010.9,80
153,El Dorado,2023-07-08 09:00:00,2632.9,0.0,0.0,6861.5,10512.3,3.4,1.6,2.3,4.9,6.0,269.4,pred_20230707,1.08,2023-07-08 09:00:00,9.7,321,24.5,25.4,1011.5,75
154,El Dorado,2023-07-08 10:00:00,2494.0,0.0,0.0,13934.4,25182.0,3.7,1.9,2.8,5.9,7.7,300.9,pred_20230707,0.0,2023-07-08 10:00:00,12.6,323,29.9,26.3,1011.4,70
155,El Dorado,2023-07-08 11:00:00,11701.9,0.0,0.0,35069.8,44276.1,5.0,1.9,3.6,8.3,10.3,333.3,pred_20230707,0.0,2023-07-08 11:00:00,16.9,331,38.2,27.4,1010.6,65
156,El Dorado,2023-07-08 12:00:00,40364.7,12270.7,28961.3,52597.6,52749.0,8.8,4.3,7.2,11.2,12.6,338.3,pred_20230707,0.3,2023-07-08 12:00:00,22.0,339,50.8,28.7,1009.4,60
157,El Dorado,2023-07-08 13:00:00,52621.6,35734.2,48393.0,54000.0,54000.0,11.4,7.6,9.9,12.8,14.5,340.9,pred_20230707,29.739999999999995,2023-07-08 13:00:00,27.6,340,60.5,29.4,1008.1,57
158,El Dorado,2023-07-08 14:00:00,53779.9,45353.9,48828.6,54000.0,54000.0,13.6,10.6,12.5,14.5,15.2,340.8,pred_20230707,40.96,2023-07-08 14:00:00,29.3,341,64.4,28.9,1007.3,58
159,El Dorado,2023-07-08 15:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.9,10.7,12.5,14.8,15.5,340.9,pred_20230707,41.83,2023-07-08 15:00:00,27.0,344,65.9,28.4,1006.8,59
160,El Dorado,2023-07-08 16:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,13.2,10.6,11.9,14.6,15.1,340.0,pred_20230707,41.260000000000005,2023-07-08 16:00:00,23.6,353,63.4,27.0,1007.0,67
161,El Dorado,2023-07-08 17:00:00,52508.8,44082.8,47557.4,54000.0,54000.0,12.8,11.2,11.8,13.7,14.6,349.6,pred_20230707,41.32,2023-07-08 17:00:00,20.6,356,52.6,25.5,1007.3,75
162,El Dorado,2023-07-08 18:00:00,52421.7,43995.7,47470.3,54000.0,54000.0,11.3,9.9,10.5,12.3,13.2,344.2,pred_20230707,39.36,2023-07-08 18:00:00,21.1,352,48.6,24.5,1008.0,81
163,El Dorado,2023-07-08 19:00:00,52583.6,36923.6,47394.5,54000.0,54000.0,11.0,9.0,10.1,11.8,12.4,343.5,pred_20230707,26.66,2023-07-08 19:00:00,17.7,354,45.4,24.0,1008.6,83
164,El Dorado,2023-07-08 20:00:00,49836.6,26841.9,38214.6,54000.0,54000.0,10.3,7.7,9.3,11.2,12.0,342.2,pred_20230707,11.72,2023-07-08 20:00:00,17.7,355,38.5,23.9,1009.0,82
165,El Dorado,2023-07-08 21:00:00,46857.4,18376.0,33078.4,51808.8,54000.0,9.9,7.6,9.0,10.7,11.3,341.0,pred_20230707,5.55,2023-07-08 21:00:00,17.0,354,37.8,23.8,1009.7,82
166,El Dorado,2023-07-08 22:00:00,43914.6,17876.6,32710.6,48905.6,53629.7,9.5,7.4,8.6,10.3,10.9,340.5,pred_20230707,1.34,2023-07-08 22:00:00,16.0,351,36.7,23.8,1010.2,81
167,El Dorado,2023-07-08 23:00:00,40559.6,17510.9,31765.3,45511.0,50202.3,9.1,7.1,8.2,9.9,10.5,342.4,pred_20230707,1.7099999999999995,2023-07-08 23:00:00,15.5,359,34.2,23.8,1010.3,82
168,El Dorado,2023-07-09 00:00:00,36209.2,14407.5,28172.9,42118.0,48431.9,8.5,6.9,7.7,9.3,10.0,344.8,pred_20230708,4.28,2023-07-09 00:00:00,17.6,360,38.2,23.8,1009.9,83
169,El Dorado,2023-07-09 01:00:00,31436.9,10604.7,22034.5,39568.1,46195.4,8.1,6.2,7.3,9.0,9.8,349.3,pred_20230708,4.63,2023-07-09 01:00:00,17.0,356,38.9,23.5,1009.7,84
170,El Dorado,2023-07-09 02:00:00,23946.3,6861.4,16144.4,29121.2,41176.9,7.3,4.7,6.6,8.4,9.2,350.7,pred_20230708,5.389999999999999,2023-07-09 02:00:00,16.9,1,36.7,23.2,1009.3,86
171,El Dorado,2023-07-09 03:00:00,17448.7,2868.3,7524.3,26138.6,31663.9,6.4,3.8,5.0,7.6,8.4,341.9,pred_20230708,5.0,2023-07-09 03:00:00,18.4,1,38.5,23.0,1008.9,86
172,El Dorado,2023-07-09 04:00:00,13682.5,1780.1,5859.3,21556.0,28524.5,6.0,3.7,4.8,7.1,8.0,336.8,pred_20230708,5.27,2023-07-09 04:00:00,19.1,358,40.7,23.1,1008.5,83
173,El Dorado,2023-07-09 05:00:00,11767.2,1138.4,4631.2,17774.6,27552.4,5.7,3.1,4.2,6.9,7.9,332.8,pred_20230708,3.38,2023-07-09 05:00:00,17.7,358,40.7,23.4,1008.8,81
174,El Dorado,2023-07-09 06:00:00,12126.1,1270.5,5331.6,19124.1,27552.4,5.7,2.9,4.5,7.1,7.9,331.3,pred_20230708,2.69,2023-07-09 06:00:00,15.2,353,37.4,22.8,1009.3,83
175,El Dorado,2023-07-09 07:00:00,18227.8,1802.4,6929.4,24312.3,34299.7,6.6,3.3,5.1,7.6,8.3,336.9,pred_20230708,4.09,2023-07-09 07:00:00,12.9,347,32.0,22.8,1010.0,84
176,El Dorado,2023-07-09 08:00:00,23568.2,6565.0,11019.7,38136.4,44959.3,6.9,4.0,5.6,8.6,9.8,344.8,pred_20230708,2.79,2023-07-09 08:00:00,7.4,313,31.3,23.5,1010.9,83
177,El Dorado,2023-07-09 09:00:00,39334.9,13209.2,26564.3,48876.5,52588.6,8.6,5.4,7.6,10.4,12.0,349.9,pred_20230708,1.5100000000000002,2023-07-09 09:00:00,11.3,333,26.3,25.0,1011.3,75
178,El Dorado,2023-07-09 10:00:00,48597.4,29032.5,40933.8,53995.3,54000.0,9.8,7.7,9.1,12.0,13.9,348.2,pred_20230708,0.0,2023-07-09 10:00:00,19.8,348,45.4,26.0,1011.1,72
179,El Dorado,2023-07-09 11:00:00,52680.9,45484.9,48452.3,54000.0,54000.0,11.8,10.5,11.0,13.9,15.1,345.4,pred_20230708,0.0,2023-07-09 11:00:00,21.3,349,48.2,26.5,1010.4,69
180,El Dorado,2023-07-09 12:00:00,53382.9,46186.8,49154.3,54000.0,54000.0,13.6,12.0,12.8,14.9,15.8,344.5,pred_20230708,0.0,2023-07-09 12:00:00,27.3,342,61.6,28.8,1009.2,59
181,El Dorado,2023-07-09 13:00:00,52441.7,45245.7,48213.1,54000.0,54000.0,13.9,12.6,13.1,15.6,16.4,343.6,pred_20230708,3.22,2023-07-09 13:00:00,28.3,345,63.4,28.6,1008.1,59
182,El Dorado,2023-07-09 14:00:00,52995.2,44569.2,48043.9,54000.0,54000.0,14.3,11.8,13.5,15.2,15.8,343.2,pred_20230708,2.93,2023-07-09 14:00:00,25.9,346,63.4,28.4,1007.3,61
183,El Dorado,2023-07-09 15:00:00,53875.1,45449.1,48923.7,54000.0,54000.0,13.6,11.8,12.7,15.3,15.6,343.1,pred_20230708,4.13,2023-07-09 15:00:00,20.4,351,58.7,28.0,1006.7,63
184,El Dorado,2023-07-09 16:00:00,52462.6,44036.6,47511.2,54000.0,54000.0,13.3,11.8,12.4,14.4,15.2,346.6,pred_20230708,6.180000000000001,2023-07-09 16:00:00,23.8,350,60.8,27.7,1006.8,66
185,El Dorado,2023-07-09 17:00:00,52566.9,44140.9,47615.6,54000.0,54000.0,12.8,11.3,11.9,13.9,14.2,351.0,pred_20230708,3.17,2023-07-09 17:00:00,18.8,4,54.0,25.5,1007.3,77
186,El Dorado,2023-07-09 18:00:00,52926.4,44500.4,47975.1,54000.0,54000.0,12.2,10.8,11.4,13.1,13.8,347.2,pred_20230708,2.59,2023-07-09 18:00:00,19.5,356,43.6,24.4,1008.1,82
187,El Dorado,2023-07-09 19:00:00,53724.5,45298.5,48773.2,54000.0,54000.0,11.8,10.4,11.0,12.7,13.7,346.7,pred_20230708,3.04,2023-07-09 19:00:00,18.8,356,42.8,24.2,1008.5,84
188,El Dorado,2023-07-09 20:00:00,52656.2,41426.6,47704.8,54000.0,54000.0,11.2,9.6,10.3,12.0,12.7,345.3,pred_20230708,1.2200000000000002,2023-07-09 20:00:00,19.1,359,40.3,24.5,1009.0,82
189,El Dorado,2023-07-09 21:00:00,51066.9,36159.2,46115.5,54000.0,54000.0,10.7,8.8,9.9,11.6,12.3,346.2,pred_20230708,0.19,2023-07-09 21:00:00,18.4,1,41.0,24.1,1009.3,84
190,El Dorado,2023-07-09 22:00:00,48968.0,27167.4,42016.4,53919.4,54000.0,10.3,7.9,9.2,11.1,11.9,347.6,pred_20230708,1.4200000000000004,2023-07-09 22:00:00,19.1,2,41.8,23.9,1009.8,85
191,El Dorado,2023-07-09 23:00:00,46422.2,18701.5,33770.0,52682.7,54000.0,9.8,7.9,8.9,10.6,11.4,347.4,pred_20230708,1.5000000000000004,2023-07-09 23:00:00,18.7,1,41.4,23.9,1010.0,85
192,El Dorado,2023-07-10 00:00:00,52060.8,26556.4,45875.9,54000.0,54000.0,10.9,8.8,10.0,11.6,12.2,348.6,pred_20230709,0.0,2023-07-10 00:00:00,18.4,2,40.3,23.7,1009.9,84
193,El Dorado,2023-07-10 01:00:00,51287.2,31843.2,47058.6,54000.0,54000.0,10.8,9.0,10.1,11.6,12.1,348.4,pred_20230709,3.03,2023-07-10 01:00:00,17.7,2,39.2,23.5,1010.0,85
194,El Dorado,2023-07-10 02:00:00,51628.1,41225.9,47399.5,54000.0,54000.0,10.9,9.6,10.1,11.6,12.3,348.1,pred_20230709,10.489999999999998,2023-07-10 02:00:00,16.9,2,37.8,23.2,1009.6,86
195,El Dorado,2023-07-10 03:00:00,50673.7,34553.4,46445.1,54000.0,54000.0,10.6,9.1,9.7,11.3,11.9,346.4,pred_20230709,5.66,2023-07-10 03:00:00,16.6,4,36.4,22.8,1009.9,87
196,El Dorado,2023-07-10 04:00:00,49748.6,22853.8,43887.1,53977.2,54000.0,10.4,8.0,9.4,11.3,11.9,347.6,pred_20230709,5.510000000000001,2023-07-10 04:00:00,17.6,1,37.4,22.7,1009.8,86
197,El Dorado,2023-07-10 05:00:00,50724.8,26556.4,45080.0,54000.0,54000.0,10.6,8.3,9.6,11.4,11.9,348.1,pred_20230709,5.699999999999999,2023-07-10 05:00:00,17.3,5,38.5,22.5,1010.1,88
198,El Dorado,2023-07-10 06:00:00,50507.6,31843.2,46279.0,54000.0,54000.0,10.7,8.9,9.9,11.5,12.1,348.9,pred_20230709,4.34,2023-07-10 06:00:00,17.3,360,37.4,22.4,1010.6,89
199,El Dorado,2023-07-10 07:00:00,48936.4,41225.9,44707.8,53906.8,54000.0,10.3,9.0,9.6,11.3,12.3,347.3,pred_20230709,8.35,2023-07-10 07:00:00,18.0,359,39.2,22.3,1011.3,89
200,El Dorado,2023-07-10 08:00:00,52349.5,38837.7,48120.9,54000.0,54000.0,11.0,9.7,10.2,11.7,12.3,350.0,pred_20230709,5.439999999999999,2023-07-10 08:00:00,17.3,356,43.2,23.2,1011.5,86
201,El Dorado,2023-07-10 09:00:00,47361.2,34634.1,43132.6,54000.0,54000.0,10.0,8.5,9.3,12.1,13.7,352.0,pred_20230709,3.11,2023-07-10 09:00:00,21.2,350,46.8,24.2,1012.0,82
202,El Dorado,2023-07-10 10:00:00,51688.1,44492.0,47459.5,54000.0,54000.0,11.2,9.9,10.4,13.8,14.4,349.5,pred_20230709,1.6700000000000002,2023-07-10 10:00:00,21.8,347,47.9,25.3,1012.1,76
203,El Dorado,2023-07-10 11:00:00,51783.5,44587.5,47554.9,54000.0,54000.0,12.3,11.0,11.5,14.1,15.3,346.7,pred_20230709,0.0,2023-07-10 11:00:00,25.4,342,56.2,27.1,1011.2,67
204,El Dorado,2023-07-10 12:00:00,52950.7,45754.7,48722.1,54000.0,54000.0,13.6,12.0,12.8,14.6,15.9,344.9,pred_20230709,0.1699999999999999,2023-07-10 12:00:00,26.8,349,59.0,27.3,1010.3,67
205,El Dorado,2023-07-10 13:00:00,52325.8,45129.8,48097.2,54000.0,54000.0,14.7,12.8,13.5,15.6,16.1,343.0,pred_20230709,0.0,2023-07-10 13:00:00,28.1,350,64.8,27.5,1009.2,65
206,El Dorado,2023-07-10 14:00:00,53486.7,45060.7,48535.4,54000.0,54000.0,14.7,13.3,13.9,16.2,16.5,344.0,pred_20230709,11.17,2023-07-10 14:00:00,29.2,344,64.8,28.0,1007.7,62
207,El Dorado,2023-07-10 15:00:00,53893.0,45467.0,48941.7,54000.0,54000.0,14.7,13.3,13.9,15.7,16.4,343.9,pred_20230709,41.8,2023-07-10 15:00:00,28.9,341,65.9,28.4,1006.8,60
208,El Dorado,2023-07-10 16:00:00,53916.3,45490.3,48964.9,54000.0,54000.0,14.8,13.2,13.9,15.6,16.2,346.5,pred_20230709,38.52,2023-07-10 16:00:00,26.4,346,64.1,27.7,1006.8,64
209,El Dorado,2023-07-10 17:00:00,52413.4,43987.4,47462.1,54000.0,54000.0,14.4,12.0,12.9,15.3,15.9,349.7,pred_20230709,41.95,2023-07-10 17:00:00,23.4,360,59.4,25.7,1007.5,76
210,El Dorado,2023-07-10 18:00:00,52732.1,44306.1,47780.7,54000.0,54000.0,13.3,11.7,12.5,14.2,14.8,347.2,pred_20230709,41.83,2023-07-10 18:00:00,20.9,357,50.0,24.6,1008.3,80
211,El Dorado,2023-07-10 19:00:00,52381.0,43955.0,47429.6,54000.0,54000.0,13.5,11.8,12.6,14.4,15.0,346.5,pred_20230709,42.32,2023-07-10 19:00:00,20.9,360,46.1,24.0,1008.8,84
212,El Dorado,2023-07-10 20:00:00,52385.7,43959.7,47434.4,54000.0,54000.0,13.0,11.6,12.2,13.9,14.5,345.2,pred_20230709,41.63999999999999,2023-07-10 20:00:00,20.2,358,45.4,23.8,1008.9,86
213,El Dorado,2023-07-10 21:00:00,52255.5,43829.5,47304.1,54000.0,54000.0,12.3,10.8,11.5,13.2,13.9,345.2,pred_20230709,35.63,2023-07-10 21:00:00,18.0,357,43.2,23.9,1009.2,85
214,El Dorado,2023-07-10 22:00:00,52557.0,43535.1,47605.6,54000.0,54000.0,11.5,9.7,10.7,12.4,13.1,344.4,pred_20230709,0.3399999999999999,2023-07-10 22:00:00,18.0,357,38.9,23.7,1009.5,85
215,El Dorado,2023-07-10 23:00:00,51492.2,35634.3,46540.8,54000.0,54000.0,10.8,9.1,10.0,11.7,12.6,346.2,pred_20230709,0.0,2023-07-10 23:00:00,18.0,359,38.9,23.5,1009.6,86
216,El Dorado,2023-07-11 00:00:00,49253.3,22853.8,43887.1,53944.4,54000.0,10.1,8.0,9.3,10.8,11.4,345.1,pred_20230710,3.14,2023-07-11 00:00:00,17.3,359,38.9,23.4,1009.5,85
217,El Dorado,2023-07-11 01:00:00,49299.6,22853.8,43887.1,53938.0,54000.0,10.1,8.0,9.4,11.2,11.8,344.8,pred_20230710,6.88,2023-07-11 01:00:00,16.9,358,36.7,23.5,1009.6,83
218,El Dorado,2023-07-11 02:00:00,49497.2,22853.8,43887.1,53939.4,54000.0,10.2,8.0,9.4,11.1,11.8,344.2,pred_20230710,12.88,2023-07-11 02:00:00,16.2,3,36.0,23.3,1009.6,84
219,El Dorado,2023-07-11 03:00:00,50589.6,22853.8,43887.1,54000.0,54000.0,10.4,8.0,9.4,11.2,11.8,345.0,pred_20230710,9.63,2023-07-11 03:00:00,16.6,2,34.9,23.0,1009.9,85
220,El Dorado,2023-07-11 04:00:00,49855.5,22853.8,43887.1,54000.0,54000.0,10.3,8.0,9.4,11.1,11.8,343.2,pred_20230710,1.32,2023-07-11 04:00:00,16.2,360,34.9,23.0,1009.9,85
221,El Dorado,2023-07-11 05:00:00,50002.0,24405.2,44151.4,54000.0,54000.0,10.4,8.4,9.5,11.3,11.9,343.0,pred_20230710,4.69,2023-07-11 05:00:00,15.9,3,34.2,22.8,1010.0,85
222,El Dorado,2023-07-11 06:00:00,50828.9,29653.9,45875.9,54000.0,54000.0,10.6,9.1,9.9,11.4,11.9,344.2,pred_20230710,1.7799999999999998,2023-07-11 06:00:00,17.0,4,36.4,22.7,1010.3,85
223,El Dorado,2023-07-11 07:00:00,49594.2,31698.9,45365.6,54000.0,54000.0,10.4,9.1,9.7,11.5,12.1,344.4,pred_20230710,7.21,2023-07-11 07:00:00,16.6,2,36.4,22.3,1010.7,87
224,El Dorado,2023-07-11 08:00:00,46090.0,38894.0,41861.4,53947.5,54000.0,10.0,8.8,9.3,11.7,12.6,343.7,pred_20230710,3.2700000000000005,2023-07-11 08:00:00,17.4,347,45.0,24.5,1010.5,77
225,El Dorado,2023-07-11 09:00:00,50053.7,41817.8,45825.1,54000.0,54000.0,11.7,10.1,10.5,12.4,13.4,349.0,pred_20230710,1.5100000000000002,2023-07-11 09:00:00,16.6,356,37.8,25.5,1010.8,74
226,El Dorado,2023-07-11 10:00:00,52750.2,35412.9,47240.0,54000.0,54000.0,12.4,9.1,10.0,13.8,15.6,345.0,pred_20230710,3.66,2023-07-11 10:00:00,23.1,337,52.2,26.9,1010.8,67
227,El Dorado,2023-07-11 11:00:00,50976.0,43780.0,46747.4,54000.0,54000.0,15.3,13.5,14.6,16.9,17.7,339.2,pred_20230710,0.0,2023-07-11 11:00:00,26.0,338,60.8,28.3,1009.7,60
228,El Dorado,2023-07-11 12:00:00,51392.1,44196.1,47163.5,54000.0,54000.0,16.2,14.9,15.5,17.3,17.8,339.1,pred_20230710,0.0,2023-07-11 12:00:00,29.3,335,65.2,29.3,1008.4,56
229,El Dorado,2023-07-11 13:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,16.9,15.0,15.6,17.6,18.2,343.3,pred_20230710,40.73,2023-07-11 13:00:00,30.4,339,68.8,29.3,1007.3,57
230,El Dorado,2023-07-11 14:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,16.9,14.9,15.5,17.8,18.4,343.2,pred_20230710,45.23,2023-07-11 14:00:00,29.3,341,69.5,29.1,1006.1,58
231,El Dorado,2023-07-11 15:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,17.0,15.5,16.2,17.9,18.5,345.5,pred_20230710,38.48,2023-07-11 15:00:00,29.9,351,68.0,28.6,1005.0,60
232,El Dorado,2023-07-11 16:00:00,53605.4,45179.4,48654.1,54000.0,54000.0,17.4,15.6,16.4,18.3,18.9,346.5,pred_20230710,45.38,2023-07-11 16:00:00,28.1,356,66.6,27.4,1004.4,67
233,El Dorado,2023-07-11 17:00:00,51629.2,43203.2,46677.8,54000.0,54000.0,17.1,15.7,16.3,18.0,18.6,348.4,pred_20230710,45.38999999999999,2023-07-11 17:00:00,26.3,3,63.0,26.0,1004.6,74
234,El Dorado,2023-07-11 18:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,17.1,15.6,16.2,18.0,18.8,345.0,pred_20230710,45.99,2023-07-11 18:00:00,28.2,355,65.2,24.7,1004.5,79
235,El Dorado,2023-07-11 19:00:00,53946.6,45520.6,48995.3,54000.0,54000.0,17.2,15.7,16.3,18.1,18.8,344.0,pred_20230710,45.66,2023-07-11 19:00:00,29.6,356,64.4,24.3,1004.2,79
